Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
b3982cd2-f1ec-d97c-848c-a019a07bff69,1975-02-12,,999-59-9188,S99958263,X64793684X,Mrs.,Karl184,Cherlyn665,Hane680,,Hartmann983,M,white,nonhispanic,F,Long Beach  California  US,252 Tremblay Terrace Unit 68,Lathrop,California,San Joaquin County,6077,95231,37.81028431618418,-121.33053315539571,405916.40,585567.23,55442
1022284b-d87f-f7da-2d5e-d760d6d38555,1992-05-25,,999-80-7483,S99964165,X56060846X,Mrs.,Rosalva540,Latosha740,Keeling57,,Bosco882,M,asian,nonhispanic,F,Vista  California  US,1026 Fahey Glen Unit 71,Romoland,California,Riverside County,6065,92585,33.76696636344307,-117.17391298630756,165646.71,269548.04,192800
55878203-8cb2-9d44-13c5-5d6cae7d8191,2008-05-20,,999-33-7707,S99976000,,,Werner409,Jacques50,Mann644,,,,white,nonhispanic,M,San Diego  California  US,953 Gerhold Lane,San Bruno,California,San Mateo County,6081,94066,37.60225962439949,-122.42174997149029,36363.36,55208.79,315770
469b5740-2d94-fc2f-5ef1-3eec6e06a705,2020-01-01,,999-40-9578,,,,Korey682,Deangelo7,Lemke654,,,,white,nonhispanic,M,Salinas  California  US,291 Wyman Mission Suite 66,El Rio,California,Ventura County,,00000,34.2766998734894,-119.10928811060431,19161.34,12315.98,77251
4d7fb757-cfc7-a12c-3746-b3ba218719ef,1977-03-23,,999-95-9073,S99987356,X56989262X,Mrs.,Heike726,Francie486,Rogahn59,,Kemmer137,M,white,nonhispanic,F,Los Angeles  California  US,194 Ortiz Village,Chula Vista,California,San Diego County,6073,91911,32.603039853831575,-116.97806027267099,348727.23,711846.48,151865
05012248-c763-6e3b-c877-20ea28d15e9f,1953-06-21,,999-50-4921,S99917401,X10148267X,Mr.,Darwin703,Spencer878,Grady603,,,M,white,nonhispanic,M,Los Angeles  California  US,216 Brakus Vale Suite 41,Redlands,California,San Bernardino County,6071,92359,34.02205355203606,-117.1413569624811,224601.79,156296.32,176754
df004bcc-be49-20d7-80df-9a87218d4c7f,1983-10-24,,999-49-1690,S99932396,X51604171X,Mrs.,Diana207,Olivia294,Ríos175,,Gamboa193,M,asian,hispanic,F,Ponce  Puerto Rico  PR,920 Nicolas Vale,El Monte,California,Los Angeles County,6037,91733,34.04155364193199,-118.07282818566377,101820.42,468473.41,32874
4bd60f2c-f933-b5d2-3dc2-a6ce29d83b37,1934-06-22,2024-06-26,999-46-8718,S99992613,X76087235X,Mrs.,Isabel214,Andree11,Hessel84,,Dach178,D,other,hispanic,F,San Diego  California  US,977 Krajcik Boulevard Unit 62,Port Hueneme,California,Ventura County,6111,93041,34.12582672617418,-119.15774173110276,873516.13,1181183.93,104935
03770d04-938a-91b0-b8b5-0b92f71795fb,1979-06-23,,999-19-4126,S99934038,X24214947X,Mrs.,Laura391,Tempie784,Hermann103,,Lubowitz58,M,white,hispanic,F,Adelanto  California  US,284 Runolfsdottir Branch Apt 38,Franklin,California,Merced County,,00000,38.39981643803949,-121.49112086739272,17516.85,1690621.33,21532
056ded2d-827e-1cf1-199c-5561d7884437,1919-02-18,2003-03-21,999-64-4653,S99939947,X58921377X,Mrs.,Cherise743,Elodia940,McDermott739,,Kessler503,M,white,nonhispanic,F,Corona  California  US,576 Wolff Divide Suite 39,Lancaster,California,Los Angeles County,6037,93536,34.65334029072397,-118.22873066180448,25884.58,1811126.65,11123
9b92d751-0db0-1cb6-eb34-f8ca664fa95c,1957-01-24,,999-37-1474,S99968670,X48450775X,Mr.,Rafael239,Lorenzo669,Miranda712,,,M,white,hispanic,M,Puebla  Puebla  MX,1090 Pfannerstill Viaduct,Santa Maria,California,Santa Barbara County,6083,93454,34.921622959061516,-120.46711300259483,216581.31,103661.42,35491
8ed08efa-a8c8-e8d7-9791-4911b2a9d3b4,2003-10-14,,999-24-9275,S99933549,X59369077X,Ms.,Leeann571,Glenda787,Bosco882,,,,white,nonhispanic,F,Oxnard  California  US,1059 Sanford Wynd Suite 91,Los Angeles,California,Los Angeles County,6037,90069,34.03808914164534,-118.52461610310107,12231.98,99684.92,24474
a2ab8d3d-3707-4f3f-9350-4fd82218d750,1994-11-23,,999-56-2929,S99953637,X77297789X,Mr.,Waylon572,,Baumbach677,,,M,white,hispanic,M,San Jose  California  US,977 Batz Center Suite 60,Anaheim,California,Orange County,6059,92808,33.87853668156953,-117.80873986544323,19201.24,1076597.50,25065
8638eb91-3d03-45da-6e59-2fed20eeec8a,1995-06-05,,999-56-5180,S99974870,X84142873X,Mr.,Ramiro608,,Bañuelos542,,,M,white,hispanic,M,Roseau  Saint George  DM,606 Ebert Lodge,South Pasadena,California,Los Angeles County,6037,91030,34.15552125126624,-118.16593059488957,22025.01,83274.82,41588
f18adfcb-6269-9780-2bab-c00d93369ce2,1961-08-26,,999-35-2255,S99960386,X848079X,Mr.,Roland928,Hai304,Weissnat378,,,M,white,nonhispanic,M,Pomona  California  US,300 Kutch Brook,Vista,California,San Diego County,6073,92056,33.11581703773441,-117.24072955415825,39063.72,993361.22,9737
14bae5da-5392-dc93-3e22-19fb678d5b34,1950-06-27,2018-04-07,999-64-1584,S99962546,X53403815X,Mr.,Tim88,Frederick289,Borer986,,,M,white,nonhispanic,M,Los Angeles  California  US,704 Macejkovic Lock Apt 45,Watsonville,California,Santa Cruz County,6087,95076,36.92662776332649,-121.78402104014455,124671.88,196409.43,23720
2d493137-40b1-4032-246e-c8e4f2f28dbd,2011-09-18,,999-76-2739,,,,Roberto515,Carlos172,Rocha983,,,,white,hispanic,M,Bayamon  Puerto Rico  PR,879 Purdy Haven,Manteca,California,San Joaquin County,6077,95330,37.78757962715079,-121.17462498908274,10750.44,485133.72,174922
699d8767-d40c-29f9-fd9a-e995c274f614,1965-10-03,,999-95-4513,S99989721,X78111718X,Mr.,Timothy142,,Jast432,,,S,white,nonhispanic,M,Los Gatos  California  US,697 Stiedemann Neck,San Mateo,California,San Mateo County,6081,94403,37.47394308999672,-122.19186493048909,243641.96,880114.08,148049
7a324faf-de17-7b76-8f05-beb4b7348ddc,1939-11-25,,999-31-8668,S99947051,X38550630X,Mr.,Patricio639,,Díaz674,,,W,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,598 Littel Mall,Los Angeles,California,Los Angeles County,6037,91402,34.12017577193136,-118.14775981514642,149193.01,464522.79,24937
fad88ba7-7fd5-539b-594e-ddd10d69d70a,1988-04-23,,999-51-3476,S99910953,X18769534X,Mrs.,Hang682,Apryl870,Ankunding277,,Botsford977,M,white,hispanic,F,Watsonville  California  US,330 McClure Village Suite 26,Victorville,California,San Bernardino County,6071,92301,34.55020806232568,-117.1441766244936,248182.04,579804.25,63679
bc32ca33-1074-db53-33a3-94e6a6762ff1,1976-05-26,,999-70-1785,S99944281,X59809114X,Mr.,Dana512,Antoine384,Kreiger457,,,M,white,nonhispanic,M,Long Beach  California  US,445 Reinger Highlands Apt 16,San Luis Obispo,California,San Luis Obispo County,6079,93401,35.2336077816225,-120.65562087782632,209830.17,49729.41,134891
92053b9f-875a-fe89-1b55-f7a91485d670,1943-09-19,2016-05-06,999-38-7124,S99981194,X80205651X,Mr.,José Emilio366,Miguel Ángel46,Rodarte647,,,S,asian,hispanic,M,Tegucigalpa  Francisco Morazán  HN,807 Tromp Common Apt 84,Garden Grove,California,Orange County,6059,92706,33.79609086357614,-117.96387649457435,66176.36,1419163.58,22422
5a9d98df-4309-437e-c91f-6d45126e6101,1995-05-12,,999-13-8671,S99963208,X74890224X,Mr.,Timothy142,Dave764,Beatty507,,,M,native,nonhispanic,M,Riverside  California  US,655 Romaguera Throughway,Salinas,California,Monterey County,6053,93901,36.79116192747616,-121.66117667351331,23070.01,73408.35,39363
4ab782de-7c15-9907-2801-576460e0db1f,1992-07-04,,999-10-1380,S99957474,X39414532X,Mr.,Markus389,Randell912,Gusikowski974,,,M,asian,nonhispanic,M,Rosemead  California  US,1044 Lockman Trafficway,Lodi,California,San Joaquin County,6077,95242,38.15815893306173,-121.25042972680437,549622.50,425717.90,60417
a89bf1cb-e014-0243-c671-7df0230da865,1964-11-11,,999-99-3765,S99992671,X34580867X,Mrs.,Dale454,Octavia629,Kuhic920,,Wunsch504,M,white,hispanic,F,Baldwin Park  California  US,199 Hodkiewicz Annex Apt 1,La Puente,California,Los Angeles County,6037,91746,34.07508956782685,-118.01967030270728,18132.71,913328.53,2800
8d46f76d-f9b6-b78b-5c37-217ba316d073,1990-09-20,,999-83-4391,S99985667,X29868524X,Mr.,Marion502,Johnny786,O'Keefe54,,,M,asian,hispanic,M,Nipomo  California  US,103 Hackett Common,Monrovia,California,Los Angeles County,6037,91016,34.10146246397717,-118.0008044013661,200739.80,83427.86,89897
fb41ef7b-d9f3-8c00-542e-9e14f15c6334,2021-12-20,,999-73-4077,,,,Del587,Erin498,Torp761,,,,black,nonhispanic,M,Glendale  California  US,826 Howell Dale Unit 57,Monterey Park,California,Los Angeles County,6037,91754,34.0179002944752,-118.11303620191653,7695.85,0.00,112751
c70a0b85-2cb0-a2d0-4cb4-7bbd6880f486,1950-06-27,2019-12-18,999-37-3927,S99929598,X5910193X,Mr.,Harry448,Edmund685,Yost751,,,M,white,nonhispanic,M,Anaheim  California  US,953 Witting Loaf,Watsonville,California,Santa Cruz County,6087,95019,36.99336024983761,-121.76762435899145,213205.99,316347.60,23720
51e68d81-0170-2a66-1d73-1df6f423a631,1990-08-26,,999-18-5210,S99935014,X15336773X,Mr.,Humberto482,Deandre599,Carroll471,,,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,114 Gutmann Ramp,San Diego,California,San Diego County,6073,92135,32.70939589677942,-117.09016241175647,109515.77,18309.72,63569
49960a5b-c811-a6d9-f799-2dcb0f104cbb,1997-03-29,,999-44-2172,S99996044,X32970800X,Mr.,Otis335,,Denesik803,,,,white,nonhispanic,M,Alturas  California  US,1018 Towne Union,San Francisco,California,San Francisco County,6075,94118,37.82321423516239,-122.41437960856231,7494.34,111396.32,18552
36680140-2888-d4f7-7d40-2fd72f925159,2014-04-18,,999-22-9399,,,,Gonzalo160,,Madrigal893,,,,white,hispanic,M,Caguas  Puerto Rico  PR,447 Marks Port Unit 87,Hacienda Heights,California,Los Angeles County,6037,91745,33.97704112542532,-117.93166897232007,34179.39,4845.70,81804
c502f43d-b21a-ea2b-19c3-369c4fcbb313,1941-08-09,,999-93-4720,S99991500,X73127676X,Mr.,Herschel574,Wilson960,Bernhard322,,,D,asian,nonhispanic,M,Union City  California  US,460 Bergstrom Spur Apt 11,Pacifica,California,San Mateo County,6081,94044,37.627551943775075,-122.44871153411746,162995.00,291127.18,43220
699c2f48-dd7a-197d-b40a-3cb88c6826ff,1954-01-31,,999-65-8911,S99969255,X23472677X,Mr.,Abraham100,Raleigh478,Reynolds644,,,S,white,nonhispanic,M,Murrieta  California  US,1016 Hintz Well Apt 77,Chico,California,Butte County,6007,95973,39.78944436968767,-121.82037008025557,230796.69,584459.97,32419
6788a152-b927-e077-630a-e70dac7e7cff,2013-12-05,,999-43-3772,,,,Ping698,Dong972,Predovic534,,,,other,nonhispanic,F,Norco  California  US,1091 Hodkiewicz Park Unit 23,Bell,California,Los Angeles County,6037,90270,34.01622007742765,-118.14597995681102,1800.00,35235.19,8445
ac24b5ec-8a7c-3413-9f5d-f52b9d7fc260,2000-05-02,,999-10-4279,S99925411,X20402351X,Ms.,Miriam769,,Prosacco716,,,,white,nonhispanic,F,Los Angeles  California  US,226 Lind Run Unit 69,Covina,California,Los Angeles County,6037,91722,34.06265091385323,-117.8785494129095,7300.00,370285.14,21342
0005a479-d128-178d-4aac-fefe1b0cc77e,1940-06-30,2016-04-22,999-53-5785,S99992951,X43699022X,Mrs.,Elene949,Fran41,Pouros728,,Casper496,M,white,nonhispanic,F,Glendale  California  US,283 Eichmann Crossroad Unit 71,San Lorenzo,California,Alameda County,6001,94580,37.636091380688114,-122.16782793065207,303826.70,582396.63,133753
606fadb4-d517-218c-c66f-d22f86a25e46,1998-02-10,,999-25-6891,S99921302,X12965549X,Mr.,Marc757,Jonas187,Greenholt190,,,,white,nonhispanic,M,Rancho Cordova  California  US,625 Lemke Hollow Suite 28,Alameda,California,Alameda County,6001,94501,37.7420965145803,-122.24024971459028,102730.24,20657.03,135782
d3708c95-0d01-6d67-7722-7a87c3cc0d22,1943-09-19,2022-09-15,999-60-2373,S99994271,X49543730X,Mr.,Jesús825,Nicolás801,Alonso270,,,S,asian,hispanic,M,Santiago de los Caballeros  Santiago  DO,1065 O'Connell Green,Garden Grove,California,Orange County,6059,92804,33.74972140780206,-117.85145937728974,17599.35,521754.01,22422
a59cec27-c3dc-2b88-ac1a-70a162a6919e,1962-05-26,2019-05-23,999-65-7168,S99986484,X68086821X,Mr.,Eldridge510,Tory770,Murray856,,,S,white,nonhispanic,M,Temecula  California  US,446 Windler Meadow Suite 75,Milpitas,California,Santa Clara County,6085,95035,37.452541354812936,-121.82989339381366,118059.77,772089.38,789989
b82f9d04-14b4-943b-b40c-c635da1e3c9b,2020-04-21,,999-98-6626,,,,Lionel365,Fredric73,Towne435,,,,asian,hispanic,M,Anaheim  California  US,678 Hickle Green,Fountain Valley,California,Orange County,6059,92704,33.67538240197691,-117.96839345257033,10467.85,0.00,132571
03f7e81e-1d9a-7851-a5e3-1609b7ab5a41,1943-09-19,1951-02-17,999-83-5337,,,,Daniel959,Gilberto712,Arenas932,,,,asian,hispanic,M,Juarez  Chihuahua  MX,1011 Brakus Mission,Garden Grove,California,Orange County,6059,92703,33.77783331499856,-117.98303331720898,2600.00,20553.40,22422
b00823c6-6df8-491d-5898-7dbca685293f,1961-05-24,,999-22-2714,S99966793,X84199164X,Mrs.,Adah626,Lavina533,Goyette777,,Pagac496,M,asian,nonhispanic,F,Modesto  California  US,269 MacGyver Park,Santa Fe Springs,California,Los Angeles County,6037,90650,33.982694413839525,-118.02210261512805,407846.07,877540.22,148624
f0ba99fe-226d-b4be-8f97-467faa563ab7,1950-06-27,,999-41-1796,S99952437,X43178368X,Mr.,Arturo47,Teodoro374,Braun514,,,D,white,nonhispanic,M,Turlock  California  US,1073 Kohler Mill Unit 71,Watsonville,California,Santa Cruz County,6087,95076,36.91874824869515,-121.82120646747578,198520.29,341753.26,23720
2e1010a4-bf9d-dddc-4d07-d60816ab1a85,1958-12-20,,999-53-2375,S99970724,X30001255X,Mr.,Jude172,Bryce11,Kuphal363,,,S,asian,hispanic,M,Napa  California  US,536 Kirlin Green Suite 21,Costa Mesa,California,Orange County,6059,92627,33.67241604185073,-118.01214191336668,140697.94,293419.32,33615
5c5adcd5-286c-6804-7f0e-189322f7f25a,2014-03-02,,999-72-5292,,,,Joie561,Vivienne78,Lowe577,,,,white,nonhispanic,F,South Whittier  California  US,403 Funk Orchard,Moreno Valley,California,Riverside County,6065,92571,33.89660006367488,-117.28734433709275,20650.29,23977.14,78418
1444bcdc-2ada-aebf-41dd-85f12d852bc1,1955-10-24,,999-77-7747,S99973695,X60286767X,Mr.,Pedro316,Armando772,Arroyo916,,,M,white,hispanic,M,Ponce  Puerto Rico  PR,109 Reinger Rue Apt 96,Los Angeles,California,Los Angeles County,6037,91316,34.08001065644878,-118.53154278480173,15013.47,541019.63,5828
84a99edf-73d8-c61a-2187-eb88362b15cb,1966-11-08,1975-03-19,999-74-1296,,,,Dusty207,Kelly223,West559,,,,asian,nonhispanic,M,Cantho  Cần Thơ  VN,1050 Stamm Annex Suite 80,San Diego,California,San Diego County,6073,92139,32.78264413728206,-117.04742686156719,93599.70,20393.03,106258
d40278a6-d0a6-d2fe-ce06-77c7f1342ee0,2017-01-12,,999-56-8020,,,,Bibi254,Christena299,Cremin516,,,,white,nonhispanic,F,Chula Vista  California  US,154 Medhurst Branch Apt 23,San Diego,California,San Diego County,6073,92107,32.82411284279722,-117.06332511549829,12311.55,11400.11,88958
6775a61c-479c-6554-e3da-e38a503fa646,1955-11-27,,999-54-5388,S99981786,X84349312X,Mrs.,Charmain607,Gabriele201,Tromp100,,Rempel203,M,white,nonhispanic,F,San Diego  California  US,759 Reichel Key Unit 52,Camarillo,California,Ventura County,6111,93010,34.228080512806386,-119.0432761018094,232634.95,1166304.66,28274
12b66f6f-89ce-866e-208b-473d814a7f6c,1970-11-19,,999-96-4554,S99999160,X49076306X,Ms.,Shanice479,Lara964,Buckridge80,,,S,white,nonhispanic,F,Los Angeles  California  US,234 Kuhic Key Unit 5,Redwood City,California,San Mateo County,6081,94061,37.44864586740222,-122.24811569397312,329040.82,684791.52,334421
67abade3-d58e-9cdf-acd1-822b390137c4,1950-12-06,,999-46-2644,S99936590,X78756031X,Mr.,Wm806,William805,Williamson769,,,D,white,hispanic,M,Rialto  California  US,547 Cummerata Gate Apt 86,Oakdale,California,Stanislaus County,6099,95361,37.73916241069343,-120.79891035495041,28519.31,1190520.00,7325
2e735e2a-a004-2386-4701-58cd8114769b,2003-05-22,,999-33-3679,S99924617,X43695856X,Mr.,Jaime666,Santiago500,Acuña179,,,,white,hispanic,M,Gaudalajara  Jalisco  MX,227 Schuster Lock Apt 46,San Diego,California,San Diego County,6073,92102,32.73992731790935,-117.20425673523812,93904.79,932538.22,58318
e3515198-93bd-7da0-ba21-3dd7b89ec595,1988-11-21,,999-77-7366,S99988117,X29752143X,Mr.,Ross213,,Romaguera67,,,M,asian,nonhispanic,M,Davis  California  US,138 Nolan Light Unit 19,Baldwin Park,California,Los Angeles County,6037,91746,34.05496776890428,-117.99788169173486,111480.68,0.00,85291
65cbc9b6-7783-acde-d89c-7ae5a995ebbb,1962-05-26,2020-09-12,999-37-3873,S99914003,X75236294X,Mr.,Marcos263,,Schuppe920,,,M,white,nonhispanic,M,Los Angeles  California  US,528 Tremblay Viaduct,Milpitas,California,Santa Clara County,6085,95035,37.473326090656876,-121.85731985822635,68632.06,284492.12,789989
17b9311b-16f9-f252-6897-3ce2d331c17c,1940-06-30,,999-83-7133,S99956784,X77202784X,Ms.,Veronique514,Elise948,Jaskolski867,,,S,white,nonhispanic,F,Daly City  California  US,713 Kub Station,San Lorenzo,California,Alameda County,6001,94580,37.69773997419335,-122.14715556839064,475565.66,1819479.41,133753
4732cd0b-4a2f-47ae-9429-4145ff60b008,2008-05-12,,999-20-1156,S99978257,,,Shanell37,,Rosenbaum794,,,,white,nonhispanic,F,Elk Grove  California  US,740 Von Hollow Unit 72,Fresno,California,Fresno County,6019,93725,36.791403999370665,-119.74006076664686,46501.57,7490.43,101558
7fa9081c-5504-0ab8-ad8f-1f082be183bb,1943-09-19,2018-06-28,999-47-2311,S99993588,X27609871X,Mr.,David908,Mario764,Luevano912,,,S,asian,hispanic,M,Tegucigalpa  Francisco Morazán  HN,349 Lehner Underpass,Garden Grove,California,Orange County,6059,92703,33.71853196605406,-117.95239111299678,80129.63,1403468.59,22422
2b283224-3047-1486-e2fa-f7044e5ab67e,1962-02-10,,999-18-2672,S99984051,X30728210X,Mr.,Lemuel304,,Swaniawski813,,,M,white,nonhispanic,M,Santa Ana  California  US,416 Thompson Track Apt 50,San Diego,California,San Diego County,6073,92147,32.72756698106024,-117.04140097346941,518221.06,757666.05,107301
7b2250a4-6962-94df-a37c-503ed823c14f,2017-08-05,,999-40-5836,,,,Alise864,Lavada531,Streich926,,,,white,nonhispanic,F,San Jose  California  US,669 Howell Wynd,Fremont,California,Alameda County,6001,94539,37.504577207419345,-121.9515748305394,34063.75,16284.11,609983
37ee4f0b-9f2d-7e3f-1924-7cd25c527e4a,2015-02-02,,999-74-1810,,,,Charles364,Jerry654,Runolfsdottir785,,,,white,nonhispanic,M,Santa Ana  California  US,537 Yundt Orchard,Hanford,California,Kings County,6031,93230,36.28346095807674,-119.63499051788916,32999.75,3820.70,57844
a3a7e16c-0aab-14bf-1632-38bc2e3b0dc1,1942-08-27,,999-74-9447,S99976509,X20265055X,Mrs.,Tessa832,Aurora248,Hahn503,,Sawayn19,W,white,hispanic,F,Bell  California  US,167 MacGyver Path,El Cajon,California,San Diego County,6073,92071,32.81994344271993,-116.99646672937496,31373.49,2063158.69,13342
5a4beb2a-3577-ad82-30e2-75e84f771d67,2023-06-16,,999-11-1522,,,,Sylvester827,Harley673,Goyette777,,,,white,nonhispanic,M,Lake Mathews  California  US,740 Jacobson Byway Apt 81,Santa Monica,California,Los Angeles County,6037,90403,34.01677801794956,-118.52383535551893,750.00,10666.06,28543
a77dc2c4-1903-3022-f550-30aead28adbc,1974-07-15,,999-16-3178,S99993934,X69414488X,Mrs.,Elia719,,Parisian75,,Turcotte120,D,white,nonhispanic,F,La Habra  California  US,594 Bernhard Pathway,Menlo Park,California,San Mateo County,6085,94303,37.343249932370824,-122.25829539689751,580733.66,1608264.18,36252
5cece4b9-84ff-8956-e136-6bb9c585f44d,1966-11-08,,999-72-9745,S99966850,X84105485X,Mr.,Elliott563,Christian753,Rutherford999,,,M,asian,nonhispanic,M,Ho Chi Minh City  Gia Định  VN,846 Pfeffer Parade,San Diego,California,San Diego County,6073,92131,32.80902616882327,-117.16253708944521,335457.62,146814.30,106258
1341f1a5-5222-3fc9-ad96-2e1cabcde1ef,1919-02-18,,999-17-5430,S99948306,X26632062X,Mrs.,Traci329,Sandra485,Batz141,,Goldner995,M,white,nonhispanic,F,Clovis  California  US,1084 Gleason View Unit 38,Lancaster,California,Los Angeles County,6037,93536,34.676384985825095,-117.84680138235896,90747.51,3275103.57,11123
ece07915-ca98-a718-aa7b-e4076106d57a,1967-10-01,2015-09-28,999-36-7700,S99928824,X40162653X,Mr.,Octavio643,Morgan564,Olson653,,,M,black,hispanic,M,East Los Angeles  California  US,115 Bins Vista,Beaumont,California,Riverside County,6065,92223,33.98727396995411,-117.01466833192805,61007.42,1381916.05,13056
8358e275-a599-57ea-e683-b550190e872e,2017-12-01,,999-32-1184,,,,Ambrose149,Darren774,Leffler128,,,,white,hispanic,M,Clovis  California  US,340 O'Reilly Ferry,La Crescenta-Montrose,California,Los Angeles County,,00000,34.2079237675238,-118.2539299265713,20183.38,148.52,120270
a21f0adc-3e99-5141-6392-ee19a831599c,1943-09-19,2000-06-29,999-40-7682,S99960607,X64626890X,Mr.,Carlos172,Miguel Ángel46,Valenzuela371,,,M,asian,hispanic,M,Bayamon  Puerto Rico  PR,913 Morissette Orchard Apt 56,Garden Grove,California,Orange County,6059,92845,33.77321826025401,-118.00204267726014,30011.27,699954.50,22422
3d5c86f6-ca53-62dd-5b26-29431e683e7d,1962-05-26,,999-91-3226,S99989293,X4306015X,Mr.,Lowell343,Ed239,Friesen796,,,M,white,nonhispanic,M,Oakland  California  US,599 Kerluke Manor,Milpitas,California,Santa Clara County,6085,95035,37.40536448833939,-121.89903377028406,172855.96,73243.44,789989
16100f10-b180-80d8-7293-192b331e1a4c,1985-05-12,,999-52-7328,S99977124,X25116812X,Mrs.,Mireille557,,Donnelly343,,Bogan287,D,white,nonhispanic,F,West Hollywood  California  US,1012 Beatty Landing,Santee,California,San Diego County,6073,92020,32.847809731831155,-116.82953196906843,11421.91,516595.22,17652
cb3abe97-f213-c860-f03f-8273dadf4f57,2011-06-24,,999-16-9168,,,,Glen190,Chi716,Hagenes547,,,,white,nonhispanic,M,Sacramento  California  US,1057 Heathcote Knoll Unit 65,San Diego,California,San Diego County,6073,92147,32.905209313021864,-117.18702169754687,39536.14,43866.52,45920
7aefc7b2-707a-c73f-09dc-85f109c7e6d1,2002-05-05,,999-30-9453,S99911408,X86591442X,Mr.,Gregg522,Colby655,Spencer878,,,,white,nonhispanic,M,Long Beach  California  US,805 Nikolaus Trace Suite 58,Corona,California,Riverside County,6065,92880,33.77348523201245,-117.46145840557232,317820.83,721488.34,52455
62a832c5-d56d-f57d-c07f-446a80de1330,1998-10-28,,999-51-2741,S99994264,X21977903X,Mr.,Terrance440,Ezra452,Cummings51,,,,asian,nonhispanic,M,Tustin  California  US,883 Bednar Bridge Unit 93,Brentwood,California,Contra Costa County,6013,94513,37.927314997291134,-121.7087899532274,56676.50,104087.82,592860
c4ce558c-5a4a-0949-601a-523c3b045e56,2010-09-04,,999-47-7995,,,,Claudia969,Sara501,Rodarte647,,,,white,hispanic,F,Caracas  Capital District  VE,736 Bradtke Harbor,Los Angeles,California,Los Angeles County,6037,90068,34.076036180735876,-118.33540988039377,10282.73,415188.63,49057
dd7b82c0-817d-8285-9b5b-d997c6b13fe3,1941-09-21,,999-79-1675,S99928560,X50948277X,Mrs.,Andrea7,Lorena247,Mireles421,,Guajardo157,M,white,hispanic,F,Port-au-Prince  Haiti  HT,872 Botsford Track,Lancaster,California,Los Angeles County,6037,93551,34.78639098574084,-118.41487709549797,19611.64,1413426.29,21960
917ab922-ccf7-7849-a879-d42d4df326e4,1984-06-15,,999-65-2405,S99940620,X34703340X,Mr.,Ramiro608,Armando772,Armendáriz135,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,466 Paucek Throughway Apt 92,Durham,California,Butte County,6007,95938,39.56884539526752,-121.78921675249724,106839.22,2044.13,99195
d144213e-9033-7d9a-5d55-e5cdc8018bdf,1998-08-12,,999-35-9791,S99923784,X27909421X,Mr.,Werner409,Von197,Armstrong51,,,,white,hispanic,M,Fullerton  California  US,723 Eichmann Brook Apt 75,Rowland Heights,California,Los Angeles County,6037,91748,33.95516761872059,-117.9353976411452,19687.87,479154.95,24574
ff4cbbd6-e159-7dd2-bd13-225e92920aa9,1998-02-20,,999-44-5178,S99984734,X83657740X,Mr.,Rey54,Markus389,Wehner319,,,,white,hispanic,M,San Diego  California  US,1071 Christiansen Lane Unit 98,Winton,California,Merced County,6047,95388,37.460899074439936,-120.58990574405458,109717.43,884424.90,59379
4241e7cb-ab7c-57e2-a443-b01f6b86cbdd,1957-04-15,,999-75-7938,S99941719,X19244092X,Mrs.,Reina25,Francisca486,Guerrero997,,Rael318,M,white,hispanic,F,Santiago  Santiago Province  CL,806 Pollich Bridge,Jurupa Valley,California,Riverside County,6065,92509,34.02418169614027,-117.4533495547553,403396.28,800769.97,147891
6c52c774-934f-40d1-5637-858f2b873f0f,1987-09-03,,999-70-2909,S99998129,X39643081X,Ms.,Ester635,Ana María762,Jiménez568,,,S,native,hispanic,F,Wesley  Saint Andrew Parish  DM,977 Bruen Haven,Rialto,California,San Bernardino County,6065,92509,34.048027066194145,-117.41269708592421,273330.29,591311.92,28110
c9be63bc-33dd-15fd-5e04-177e9518637d,2008-06-05,,999-97-7015,S99961530,,,Ophelia894,Dannielle300,Greenholt190,,,,white,nonhispanic,F,Lompoc  California  US,460 Beier Brook,Benicia,California,Solano County,6095,94591,38.125182109733124,-122.11093464504071,78738.49,12440.72,117837
3a245cb0-77c7-1e23-7d0a-3dadd56c574b,1963-09-01,,999-75-6686,S99923386,X34029525X,Mr.,Victor265,,Jast432,,,W,black,nonhispanic,M,Jurupa Valley  California  US,965 Price Mall,Alhambra,California,Los Angeles County,6037,91801,34.15376489931937,-118.11813195901358,199140.15,673619.05,28079
0e458987-b418-917f-9a6b-21183c8e3f66,2014-12-03,,999-68-1890,,,,Roslyn469,Arnita817,Renner328,,,,white,hispanic,F,Norco  California  US,928 Prosacco Skyway,Tulare,California,Tulare County,6107,93274,36.176184620819775,-119.3675163342587,1600.00,30267.71,2816
